Sensor	Output	Time
0 255 51715
0 255 51716
0 255 51717
0 255 51718
0 255 51719
0 255 51720
0 255 51721
0 255 51723
0 255 51724
0 255 51725
0 255 51726
0 255 51727
0 255 51728
0 255 51729
0 255 51730
0 255 51731
0 255 51732
0 255 51733
0 255 51734
0 255 51735
0 255 51737
0 255 51738
0 255 51739
0 255 51740
0 255 51741
0 255 51742
0 255 51743
0 255 51744
0 255 51745
0 255 51746
0 255 51747
0 255 51748
0 255 51750
0 255 51751
0 255 51752
0 255 51753
0 255 51755
0 255 51756
0 255 51757
0 255 51758
0 255 51759
0 255 51760
0 255 51761
0 255 51762
0 255 51763
0 255 51765
0 255 51766
0 255 51767
0 255 51768
0 255 51769
0 255 51770
0 255 51771
0 255 51772
0 255 51773
0 255 51774
0 255 51775
0 255 51776
0 255 51777
0 255 51779
0 255 51780
0 255 51781
0 255 51782
0 255 51783
0 255 51784
0 255 51785
0 255 51786
0 255 51787
0 255 51788
0 255 51789
0 255 51790
0 255 51792
0 255 51793
0 255 51794
0 255 51795
0 255 51796
0 255 51798
0 255 51799
0 255 51800
0 255 51801
0 255 51802
0 255 51803
0 255 51804
0 255 51805
0 255 51807
0 255 51808
0 255 51809
0 255 51810
0 255 51811
0 255 51812
0 255 51813
0 255 51814
0 255 51815
0 255 51816
0 255 51817
0 255 51818
0 255 51820
0 255 51821
0 255 51822
0 255 51823
0 255 51824
0 255 51825
0 255 51826
0 255 51827
0 255 51828
0 255 51829
0 255 51830
0 255 51831
0 255 51832
0 255 51834
0 255 51835
0 255 51836
0 255 51837
0 255 51838
0 255 51840
0 255 51841
